County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Non-Florida-Resident,Florida,13,4,0,0.0,27.766278999999997,-81.68678299999999,2020-03-16 21:26 UTC
Miami-Dade,Florida,13,0,0,0.0,25.614182100000004,-80.5679083,2020-03-16 21:26 UTC
Outside-Florida,Florida,6,0,1,0.1666667,28.566044899999998,-81.6886488,2020-03-16 21:26 UTC
Lee,Florida,5,0,2,0.4,26.579651600000002,-81.8246853,2020-03-16 21:26 UTC
Volusia,Florida,5,0,0,0.0,29.169340000000002,-81.52251,2020-03-16 21:26 UTC
Collier,Florida,5,0,0,0.0,26.116255600000002,-81.3401333,2020-03-16 21:26 UTC
Palm Beach,Florida,5,0,0,0.0,26.70288,-80.03661,2020-03-16 21:26 UTC
Manatee,Florida,4,0,0,0.0,27.49643,-82.53954,2020-03-16 21:26 UTC
Hillsborough,Florida,4,0,0,0.0,27.930231,-82.3078553,2020-03-16 21:26 UTC
Duval,Florida,4,0,0,0.0,30.478440000000003,-81.62557,2020-03-16 21:26 UTC
Clay,Florida,3,0,0,0.0,29.983055199999995,-81.8577821,2020-03-16 21:26 UTC
Pinellas,Florida,2,0,0,0.0,27.9313392,-82.7219403,2020-03-16 21:26 UTC
Pasco,Florida,2,0,0,0.0,28.32453,-82.33624,2020-03-16 21:26 UTC
Orange,Florida,2,0,0,0.0,41.33141,-74.35667,2020-03-16 21:26 UTC
Santa Rosa,Florida,1,0,1,1.0,30.7314761,-87.01761390000001,2020-03-16 21:26 UTC
Charlotte,Florida,1,0,0,0.0,26.908483299999997,-81.9034392,2020-03-16 21:26 UTC
Okaloosa,Florida,1,0,0,0.0,30.7070235,-86.5965082,2020-03-16 21:26 UTC
Nassau,Florida,1,0,0,0.0,30.6107767,-81.80174,2020-03-16 21:26 UTC
Seminole,Florida,1,0,0,0.0,28.717001399999997,-81.2363226,2020-03-16 21:26 UTC
Alachua,Florida,1,0,0,0.0,29.793090000000003,-82.49428,2020-03-16 21:26 UTC
Osceola,Florida,1,0,0,0.0,28.068125800000004,-81.1451965,2020-03-16 21:26 UTC
Sarasota,Florida,1,0,0,0.0,27.338890000000003,-82.53886999999999,2020-03-16 21:26 UTC
Citrus,Florida,1,0,0,0.0,28.850778899999998,-82.46594870000001,2020-03-16 21:26 UTC
St. Johns,Florida,1,0,0,0.0,30.120509999999996,-81.62536,2020-03-16 21:26 UTC
Denver,Colorado,25,4,0,0.0,39.74001,-104.99202,2020-03-16 21:26 UTC
Eagle,Colorado,24,4,0,0.0,39.65565,-106.82788000000001,2020-03-16 21:26 UTC
Arapahoe,Colorado,15,2,0,0.0,39.6497672,-104.33920440000001,2020-03-16 21:26 UTC
Jefferson,Colorado,12,3,0,0.0,39.5864316,-105.25040220000001,2020-03-16 21:26 UTC
Pitkin,Colorado,11,0,0,0.0,39.217125200000005,-106.9167355,2020-03-16 21:26 UTC
Douglas,Colorado,8,4,0,0.0,39.3296664,-104.9295706,2020-03-16 21:26 UTC
Gunnison,Colorado,8,2,0,0.0,38.54526,-106.92692,2020-03-16 21:26 UTC
Boulder,Colorado,7,4,0,0.0,40.01574,-105.27923999999999,2020-03-16 21:26 UTC
Adams,Colorado,6,0,0,0.0,39.8737591,-104.3366349,2020-03-16 21:26 UTC
Weld,Colorado,5,0,0,0.0,40.5547727,-104.3924353,2020-03-16 21:26 UTC
El Paso,Colorado,4,1,1,0.25,38.8321269,-104.5255141,2020-03-16 21:26 UTC
Waiting on information,Colorado,2,2,0,0.0,38.914143700000004,-104.5001759,2020-03-16 21:26 UTC
Summit,Colorado,1,-1,0,0.0,39.6341694,-106.1163607,2020-03-16 21:26 UTC
Larimer,Colorado,1,0,0,0.0,40.666452500000005,-105.46093629999999,2020-03-16 21:26 UTC
Pueblo,Colorado,1,0,0,0.0,38.26375,-104.61251999999999,2020-03-16 21:26 UTC
Routt,Colorado,1,0,0,0.0,40.484997899999996,-106.9912189,2020-03-16 21:26 UTC
Mesa,Colorado,1,0,0,0.0,39.16616,-108.13888999999999,2020-03-16 21:26 UTC
Garfield,Colorado,1,1,0,0.0,39.5992265,-107.90400190000001,2020-03-16 21:26 UTC
Clear Creek,Colorado,1,1,0,0.0,39.6890531,-105.6443322,2020-03-16 21:26 UTC
Orleans,Louisiana,79,13,2,0.0253165,30.0384318,-89.9005515,2020-03-16 21:26 UTC
Jefferson,Louisiana,16,4,0,0.0,29.9596,-90.17182,2020-03-16 21:26 UTC
St. Tammany,Louisiana,5,3,0,0.0,30.39408,-89.89506999999999,2020-03-16 21:26 UTC
Caddo,Louisiana,3,2,0,0.0,32.75632,-93.97374,2020-03-16 21:26 UTC
St. Charles,Louisiana,3,1,0,0.0,29.905279800000002,-90.3824403,2020-03-16 21:26 UTC
Terrebonne,Louisiana,3,2,0,0.0,29.4300667,-90.8754618,2020-03-16 21:26 UTC
Lafourche,Louisiana,2,1,0,0.0,29.765290000000004,-90.76881,2020-03-16 21:26 UTC
Bossier,Louisiana,1,0,0,0.0,32.6788619,-93.6053107,2020-03-16 21:26 UTC
St. John the Baptist,Louisiana,1,0,0,0.0,30.078665,-90.5454132,2020-03-16 21:26 UTC
St. Bernard,Louisiana,1,1,0,0.0,29.86715,-89.85868,2020-03-16 21:26 UTC
Fulton,Georgia,27,7,0,0.0,33.7902407,-84.46710999999999,2020-03-16 21:26 UTC
Cobb,Georgia,22,3,1,0.0454545,33.9414802,-84.57663740000001,2020-03-16 21:26 UTC
DeKalb,Georgia,10,0,0,0.0,33.7715373,-84.22646529999999,2020-03-16 21:26 UTC
Bartow,Georgia,9,0,0,0.0,34.237644,-84.84072940000001,2020-03-16 21:26 UTC
Cherokee,Georgia,7,1,0,0.0,34.24398970000001,-84.4762441,2020-03-16 21:26 UTC
Dougherty,Georgia,6,0,0,0.0,31.5333249,-84.2162944,2020-03-16 21:26 UTC
Gwinnett,Georgia,5,1,0,0.0,33.961188799999995,-84.0235873,2020-03-16 21:26 UTC
Fayette,Georgia,5,0,0,0.0,33.413909100000005,-84.4942725,2020-03-16 21:26 UTC
Clayton,Georgia,5,3,0,0.0,33.541973,-84.3576995,2020-03-16 21:26 UTC
Floyd,Georgia,4,0,0,0.0,34.2632424,-85.2145276,2020-03-16 21:26 UTC
Lowndes,Georgia,3,1,0,0.0,30.8336283,-83.2676955,2020-03-16 21:26 UTC
Clarke,Georgia,3,1,0,0.0,33.95110570000001,-83.3674122,2020-03-16 21:26 UTC
Lee,Georgia,2,0,0,0.0,31.7795972,-84.1408802,2020-03-16 21:26 UTC
Gordon,Georgia,2,0,0,0.0,34.5031965,-84.8758788,2020-03-16 21:26 UTC
Coweta,Georgia,2,0,0,0.0,33.3536027,-84.76336690000001,2020-03-16 21:26 UTC
Henry,Georgia,2,1,0,0.0,33.4530163,-84.1542628,2020-03-16 21:26 UTC
Polk,Georgia,1,0,0,0.0,34.0016881,-85.18810970000001,2020-03-16 21:26 UTC
Charlton,Georgia,1,0,0,0.0,30.7817109,-82.1377648,2020-03-16 21:26 UTC
Newton,Georgia,1,0,0,0.0,33.5550066,-83.8502182,2020-03-16 21:26 UTC
Troup,Georgia,1,1,0,0.0,33.033518900000004,-85.0282617,2020-03-16 21:26 UTC
Hall,Georgia,1,1,0,0.0,34.3204115,-83.8104354,2020-03-16 21:26 UTC
Paulding,Georgia,1,1,0,0.0,33.920424600000004,-84.8672012,2020-03-16 21:26 UTC
Cook,Illinois,61,11,0,0.0,41.84014929999999,-87.8168232,2020-03-16 21:26 UTC
Kane,Illinois,4,1,0,0.0,41.9388756,-88.42863929999999,2020-03-16 21:26 UTC
Lake,Illinois,4,1,0,0.0,42.3232765,-88.0035345,2020-03-16 21:26 UTC
St. Clair,Illinois,4,2,0,0.0,38.469964700000006,-89.9274997,2020-03-16 21:26 UTC
McHenry,Illinois,2,0,0,0.0,42.326209999999996,-88.26731,2020-03-16 21:26 UTC
Sangamon,Illinois,2,0,0,0.0,39.75815789999999,-89.65888740000001,2020-03-16 21:26 UTC
DuPage,Illinois,1,0,0,0.0,41.851940500000005,-88.0856113,2020-03-16 21:26 UTC
Woodford,Illinois,1,0,0,0.0,40.84437,-89.02781,2020-03-16 21:26 UTC
Cumberland,Illinois,1,0,0,0.0,39.2733283,-88.2401682,2020-03-16 21:26 UTC
Champaign,Illinois,1,0,0,0.0,40.1142,-88.2435,2020-03-16 21:26 UTC
Dallas,Texas,19,5,0,0.0,32.778220000000005,-96.79512,2020-03-16 21:26 UTC
Harris,Texas,13,2,0,0.0,29.857628000000002,-95.39311140000001,2020-03-16 21:26 UTC
Fort Bend,Texas,9,0,0,0.0,29.527452500000003,-95.7706508,2020-03-16 21:26 UTC
Collin,Texas,8,0,0,0.0,33.1968,-96.80393000000001,2020-03-16 21:26 UTC
Travis,Texas,6,1,0,0.0,30.3346227,-97.7821898,2020-03-16 21:26 UTC
Tarrant,Texas,4,0,0,0.0,32.8173,-97.07655,2020-03-16 21:26 UTC
Montgomery,Texas,4,0,0,0.0,30.38862,-95.69633,2020-03-16 21:26 UTC
Smith,Texas,4,0,0,0.0,32.375056,-95.2691026,2020-03-16 21:26 UTC
Bexar,Texas,3,0,0,0.0,29.4489207,-98.52000770000001,2020-03-16 21:26 UTC
El Paso,Texas,2,0,0,0.0,31.759159999999998,-106.48749,2020-03-16 21:26 UTC
Bell,Texas,2,1,0,0.0,31.0376588,-97.4780738,2020-03-16 21:26 UTC
Brazoria,Texas,2,0,0,0.0,29.049709999999997,-95.562,2020-03-16 21:26 UTC
Gregg,Texas,1,0,0,0.0,32.480624600000006,-94.816991,2020-03-16 21:26 UTC
Lavaca,Texas,1,0,0,0.0,29.3843289,-96.9301097,2020-03-16 21:26 UTC
Galveston,Texas,1,0,0,0.0,29.29532,-94.80790999999999,2020-03-16 21:26 UTC
Hays,Texas,1,0,0,0.0,30.1227,-97.8722,2020-03-16 21:26 UTC
Matagorda,Texas,1,0,0,0.0,28.691229999999997,-95.96755,2020-03-16 21:26 UTC
Denton,Texas,1,1,0,0.0,33.216590000000004,-97.13162,2020-03-16 21:26 UTC
Montgomery,Pennsylvania,30,6,0,0.0,40.210894200000006,-75.36736379999999,2020-03-16 21:26 UTC
Monroe,Pennsylvania,8,2,0,0.0,41.0581159,-75.33939790000001,2020-03-16 21:26 UTC
Philadelphia,Pennsylvania,8,0,0,0.0,39.952220000000004,-75.16218,2020-03-16 21:26 UTC
Delaware,Pennsylvania,7,0,0,0.0,39.9167251,-75.39898559999999,2020-03-16 21:26 UTC
Allegheny,Pennsylvania,6,2,0,0.0,40.45082,-80.01615,2020-03-16 21:26 UTC
Bucks,Pennsylvania,5,1,0,0.0,40.336940399999996,-75.1067941,2020-03-16 21:26 UTC
Cumberland,Pennsylvania,5,0,0,0.0,40.1636766,-77.26538070000001,2020-03-16 21:26 UTC
Chester,Pennsylvania,2,0,0,0.0,39.9732037,-75.7484515,2020-03-16 21:26 UTC
Wayne,Pennsylvania,1,0,0,0.0,41.648788,-75.30324859999999,2020-03-16 21:26 UTC
Northampton,Pennsylvania,1,0,0,0.0,40.6836,-75.49108000000001,2020-03-16 21:26 UTC
Pike,Pennsylvania,1,0,0,0.0,41.332025,-75.0338235,2020-03-16 21:26 UTC
Washington,Pennsylvania,1,0,0,0.0,40.16752,-80.24648,2020-03-16 21:26 UTC
Lehigh,Pennsylvania,1,0,0,0.0,40.6126567,-75.5923206,2020-03-16 21:26 UTC
Luzerne,Pennsylvania,1,0,0,0.0,41.28669,-75.90272,2020-03-16 21:26 UTC
Hennepin,Minnesota,22,10,0,0.0,45.0057578,-93.4749321,2020-03-16 21:26 UTC
Ramsey,Minnesota,10,2,0,0.0,45.018122399999996,-93.09961679999999,2020-03-16 21:26 UTC
Dakota,Minnesota,5,2,0,0.0,44.6709807,-93.0666777,2020-03-16 21:26 UTC
Anoka,Minnesota,3,1,0,0.0,45.19833,-93.38996999999999,2020-03-16 21:26 UTC
Olmsted,Minnesota,3,1,0,0.0,44.0037994,-92.40181820000001,2020-03-16 21:26 UTC
Stearns,Minnesota,3,0,0,0.0,45.5520968,-94.61375670000001,2020-03-16 21:26 UTC
Washington,Minnesota,2,1,0,0.0,45.0411011,-92.8833786,2020-03-16 21:26 UTC
Carver,Minnesota,1,0,0,0.0,44.76325,-93.62524,2020-03-16 21:26 UTC
Wright,Minnesota,1,0,0,0.0,45.173442,-93.9635579,2020-03-16 21:26 UTC
Renville,Minnesota,1,0,0,0.0,44.78921,-95.21243,2020-03-16 21:26 UTC
Waseca,Minnesota,1,0,0,0.0,44.07804,-93.50742,2020-03-16 21:26 UTC
Oakland,Michigan,14,5,0,0.0,42.74214,-83.16174000000001,2020-03-16 21:26 UTC
Wayne,Michigan,13,5,0,0.0,42.28515,-83.3836,2020-03-16 21:26 UTC
Washtenaw,Michigan,7,3,0,0.0,42.2532294,-83.83877629999999,2020-03-16 21:26 UTC
Kent,Michigan,5,2,0,0.0,43.032162,-85.54929820000001,2020-03-16 21:26 UTC
Macomb,Michigan,5,3,0,0.0,42.69565,-82.92171,2020-03-16 21:26 UTC
St. Clair,Michigan,1,0,0,0.0,42.83189,-82.50220999999999,2020-03-16 21:26 UTC
Ingham,Michigan,1,0,0,0.0,42.5970924,-84.37353420000001,2020-03-16 21:26 UTC
Montcalm,Michigan,1,0,0,0.0,43.3109547,-85.1525018,2020-03-16 21:26 UTC
Bay,Michigan,1,0,0,0.0,43.7073289,-83.99203709999999,2020-03-16 21:26 UTC
Charlevoix,Michigan,1,0,0,0.0,45.31653,-85.26071999999999,2020-03-16 21:26 UTC
Monroe,Michigan,1,0,0,0.0,41.916059999999995,-83.3979,2020-03-16 21:26 UTC
Ottawa,Michigan,1,1,0,0.0,42.9607123,-85.9951657,2020-03-16 21:26 UTC
Clair,Michigan,1,1,0,0.0,42.3127849,-85.1615913,2020-03-16 21:26 UTC
Davidson,Tennessee,25,8,0,0.0,36.16956079999999,-86.7847568,2020-03-16 21:26 UTC
Williamson,Tennessee,18,4,0,0.0,35.893826700000005,-86.8986396,2020-03-16 21:26 UTC
Shelby,Tennessee,2,0,0,0.0,35.1269,-89.9253,2020-03-16 21:26 UTC
Sullivan,Tennessee,1,0,0,0.0,36.5128018,-82.30449499999999,2020-03-16 21:26 UTC
Knox,Tennessee,1,0,0,0.0,35.9956069,-83.934652,2020-03-16 21:26 UTC
Hamilton,Tennessee,1,0,0,0.0,35.179320399999995,-85.16684140000001,2020-03-16 21:26 UTC
Jefferson,Tennessee,1,0,0,0.0,36.0571754,-83.45179449999999,2020-03-16 21:26 UTC
Rutherford,Tennessee,1,0,0,0.0,35.842743299999995,-86.4167525,2020-03-16 21:26 UTC
Campbell,Tennessee,1,0,0,0.0,36.403456299999995,-84.1493609,2020-03-16 21:26 UTC
Cuyahoga,Ohio,24,10,0,0.0,41.4244148,-81.6585817,2020-03-16 21:26 UTC
Butler,Ohio,6,0,0,0.0,39.438638399999995,-84.5761677,2020-03-16 21:26 UTC
Stark,Ohio,3,0,0,0.0,40.8139096,-81.3656565,2020-03-16 21:26 UTC
Franklin,Ohio,3,0,0,0.0,39.9694713,-83.0093307,2020-03-16 21:26 UTC
Lorain,Ohio,3,1,0,0.0,41.4682,-82.17815,2020-03-16 21:26 UTC
Trumbull,Ohio,2,0,0,0.0,41.3170671,-80.7611827,2020-03-16 21:26 UTC
Belmont,Ohio,2,0,0,0.0,40.02955,-81.03891,2020-03-16 21:26 UTC
Summit,Ohio,2,0,0,0.0,41.1259157,-81.53218829999999,2020-03-16 21:26 UTC
Medina,Ohio,2,1,0,0.0,41.14042,-81.86402,2020-03-16 21:26 UTC
Lucas,Ohio,1,0,0,0.0,41.6198584,-83.6597766,2020-03-16 21:26 UTC
Tuscarawas,Ohio,1,0,0,0.0,40.39758,-81.40727,2020-03-16 21:26 UTC
Geauga,Ohio,1,1,0,0.0,41.4995451,-81.1785838,2020-03-16 21:26 UTC
Fairfax,Virginia,10,0,0,0.0,38.84179,-77.30887,2020-03-16 21:26 UTC
Arlington,Virginia,9,1,0,0.0,38.8905,-77.08629,2020-03-16 21:26 UTC
James City,Virginia,8,0,1,0.125,37.3132739,-76.7733526,2020-03-16 21:26 UTC
Loudoun,Virginia,5,0,0,0.0,39.0906991,-77.63564790000001,2020-03-16 21:26 UTC
Virginia Beach City,Virginia,4,0,0,0.0,36.748178700000004,-76.0574891,2020-03-16 21:26 UTC
Prince William,Virginia,3,0,0,0.0,38.7024474,-77.4800235,2020-03-16 21:26 UTC
Alexandria City,Virginia,2,0,0,0.0,38.8183862,-77.0862296,2020-03-16 21:26 UTC
Chesterfield,Virginia,2,1,0,0.0,37.377559999999995,-77.50816999999999,2020-03-16 21:26 UTC
Spotsylvania,Virginia,1,0,0,0.0,38.20174,-77.58855,2020-03-16 21:26 UTC
Hanover,Virginia,1,0,0,0.0,37.768809999999995,-77.37109,2020-03-16 21:26 UTC
Prince Edward,Virginia,1,0,0,0.0,37.2242974,-78.44105649999999,2020-03-16 21:26 UTC
Harrisonburg,Virginia,1,0,0,0.0,38.45163,-78.8697,2020-03-16 21:26 UTC
Charlottesville City,Virginia,1,1,0,0.0,38.037313299999994,-78.48702109999999,2020-03-16 21:26 UTC
Milwaukee,Wisconsin,13,7,0,0.0,43.042,-87.90687,2020-03-16 21:26 UTC
Fond du Lac,Wisconsin,11,0,0,0.0,43.77302,-88.44709,2020-03-16 21:26 UTC
Dane,Wisconsin,10,4,0,0.0,43.2509,-89.51829000000001,2020-03-16 21:26 UTC
Waukesha,Wisconsin,3,0,0,0.0,43.01458,-88.23548000000001,2020-03-16 21:26 UTC
Sheboygan,Wisconsin,3,0,0,0.0,43.74978,-87.71343,2020-03-16 21:26 UTC
Winnebago,Wisconsin,3,2,0,0.0,44.07516,-88.52521999999999,2020-03-16 21:26 UTC
Pierce,Wisconsin,1,0,0,0.0,44.72273320000001,-92.42192320000001,2020-03-16 21:26 UTC
Racine,Wisconsin,1,0,0,0.0,42.725640000000006,-87.78955,2020-03-16 21:26 UTC
Wood,Wisconsin,1,1,0,0.0,44.475229999999996,-90.16062,2020-03-16 21:26 UTC
Clark,Nevada,35,19,2,0.057142899999999996,36.217099700000006,-115.0246913,2020-03-16 21:26 UTC
Washoe,Nevada,9,2,0,0.0,40.6869602,-119.66599099999999,2020-03-16 21:26 UTC
Ormsby,Nevada,1,0,0,0.0,36.1554795,-115.1639033,2020-03-16 21:26 UTC
