County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Skagit,Washington,4,1,0,0.0,48.4793302,-121.72808020000001,2020-03-15 16:23 EDT
Yakima,Washington,4,2,0,0.0,46.60448,-120.50721000000001,2020-03-15 16:23 EDT
Clark,Washington,3,0,0,0.0,45.781873299999994,-122.48127849999999,2020-03-15 16:23 EDT
Kittitas,Washington,3,0,0,0.0,46.98472,-120.41752,2020-03-15 16:23 EDT
Kitsap,Washington,3,0,0,0.0,47.4749622,-122.6085325,2020-03-15 16:23 EDT
Thurston,Washington,3,2,0,0.0,46.9198058,-122.82986909999998,2020-03-15 16:23 EDT
Spokane,Washington,3,3,0,0.0,47.65726,-117.41228000000001,2020-03-15 16:23 EDT
Grant,Washington,2,1,1,0.5,47.1988579,-119.4525987,2020-03-15 16:23 EDT
Whatcom,Washington,2,0,0,0.0,48.825596999999995,-121.7174182,2020-03-15 16:23 EDT
Jefferson,Washington,1,0,0,0.0,47.7481061,-123.6000095,2020-03-15 16:23 EDT
Grays Harbor,Washington,1,0,0,0.0,47.1505523,-123.7737432,2020-03-15 16:23 EDT
Columbia,Washington,1,0,0,0.0,46.2975768,-117.90786340000001,2020-03-15 16:23 EDT
Santa Clara,California,114,35,2,0.0175439,37.35579,-121.95508999999998,2020-03-15 16:23 EDT
Los Angeles,California,69,29,1,0.0144928,34.053490000000004,-118.24531999999999,2020-03-15 16:23 EDT
San Francisco,California,37,14,0,0.0,37.777120000000004,-122.41963999999999,2020-03-15 16:23 EDT
San Mateo,California,32,6,2,0.0625,37.54704,-122.31485,2020-03-15 16:23 EDT
Sacramento,California,29,12,1,0.0344828,38.579440000000005,-121.49085,2020-03-15 16:23 EDT
Contra Costa,California,29,4,0,0.0,37.9179373,-121.9259354,2020-03-15 16:23 EDT
San Diego,California,16,8,0,0.0,32.71568,-117.16171000000001,2020-03-15 16:23 EDT
Orange,California,14,1,0,0.0,33.78787,-117.85071,2020-03-15 16:23 EDT
Riverside,California,14,2,0,0.0,33.98171,-117.37404,2020-03-15 16:23 EDT
Alameda,California,11,0,0,0.0,37.76683,-122.2453,2020-03-15 16:23 EDT
San Joaquin,California,8,0,0,0.0,37.9347956,-121.2713112,2020-03-15 16:23 EDT
Santa Cruz,California,7,0,0,0.0,36.97424,-122.03098,2020-03-15 16:23 EDT
Solano,California,6,0,0,0.0,38.277933600000004,-121.9272405,2020-03-15 16:23 EDT
Placer,California,5,1,1,0.2,39.059135600000005,-120.75363279999999,2020-03-15 16:23 EDT
Marin,California,5,2,0,0.0,38.07188729999999,-122.7195348,2020-03-15 16:23 EDT
Ventura,California,5,0,0,0.0,34.28082,-119.29231999999999,2020-03-15 16:23 EDT
Sonoma,California,4,3,0,0.0,38.29188,-122.45728000000001,2020-03-15 16:23 EDT
San Benito,California,3,0,0,0.0,36.50506,-121.08332,2020-03-15 16:23 EDT
Yolo,California,2,0,0,0.0,38.73431,-121.81278999999999,2020-03-15 16:23 EDT
Calaveras,California,2,0,0,0.0,38.2047357,-120.55406550000001,2020-03-15 16:23 EDT
Stanislaus,California,2,0,0,0.0,37.55932620000001,-120.9976619,2020-03-15 16:23 EDT
Tulare,California,2,0,0,0.0,36.20649,-119.34305,2020-03-15 16:23 EDT
Imperial,California,2,0,0,0.0,32.84748,-115.56952,2020-03-15 16:23 EDT
Humboldt,California,1,0,0,0.0,40.698798,-123.87371470000001,2020-03-15 16:23 EDT
Madera,California,1,0,0,0.0,36.96205,-120.06398999999999,2020-03-15 16:23 EDT
Fresno,California,1,0,0,0.0,36.740840000000006,-119.78551999999999,2020-03-15 16:23 EDT
Shasta,California,1,0,0,0.0,40.598279999999995,-122.49095,2020-03-15 16:23 EDT
San Luis Obispo,California,1,1,0,0.0,35.285790000000006,-120.66275,2020-03-15 16:23 EDT
Middlesex,Massachusetts,65,5,0,0.0,42.4855941,-71.3917913,2020-03-15 16:23 EDT
Norfolk,Massachusetts,28,4,0,0.0,42.119409999999995,-71.33083,2020-03-15 16:23 EDT
Suffolk,Massachusetts,27,1,0,0.0,42.331891600000006,-71.07537430000001,2020-03-15 16:23 EDT
Berkshire,Massachusetts,9,0,0,0.0,42.51105,-73.19426,2020-03-15 16:23 EDT
Essex,Massachusetts,5,3,0,0.0,42.632509999999996,-70.78113,2020-03-15 16:23 EDT
Worcester,Massachusetts,2,0,0,0.0,42.26341,-71.80219,2020-03-15 16:23 EDT
Barnstable,Massachusetts,1,1,0,0.0,41.70194,-70.30442,2020-03-15 16:23 EDT
Bristol,Massachusetts,1,1,0,0.0,41.7983696,-71.11428120000001,2020-03-15 16:23 EDT
Broward,Florida,36,17,0,0.0,26.152245399999998,-80.48705340000001,2020-03-15 16:23 EDT
Miami-Dade,Florida,13,5,0,0.0,25.614182100000004,-80.5679083,2020-03-15 16:23 EDT
Outside-Florida,Florida,6,6,1,0.1666667,28.566044899999998,-81.6886488,2020-03-15 16:23 EDT
Lee,Florida,5,1,2,0.4,26.579651600000002,-81.8246853,2020-03-15 16:23 EDT
Volusia,Florida,5,1,0,0.0,29.169340000000002,-81.52251,2020-03-15 16:23 EDT
Collier,Florida,5,2,0,0.0,26.116255600000002,-81.3401333,2020-03-15 16:23 EDT
Palm Beach,Florida,5,0,0,0.0,26.70288,-80.03661,2020-03-15 16:23 EDT
Manatee,Florida,4,0,0,0.0,27.49643,-82.53954,2020-03-15 16:23 EDT
Hillsborough,Florida,4,1,0,0.0,27.930231,-82.3078553,2020-03-15 16:23 EDT
Duval,Florida,4,3,0,0.0,30.478440000000003,-81.62557,2020-03-15 16:23 EDT
Clay,Florida,3,2,0,0.0,29.983055199999995,-81.8577821,2020-03-15 16:23 EDT
Pinellas,Florida,2,0,0,0.0,27.9313392,-82.7219403,2020-03-15 16:23 EDT
Pasco,Florida,2,1,0,0.0,28.32453,-82.33624,2020-03-15 16:23 EDT
Orange,Florida,2,0,0,0.0,41.33141,-74.35667,2020-03-15 16:23 EDT
Santa Rosa,Florida,1,0,1,1.0,30.7314761,-87.01761390000001,2020-03-15 16:23 EDT
Charlotte,Florida,1,0,0,0.0,26.908483299999997,-81.9034392,2020-03-15 16:23 EDT
Okaloosa,Florida,1,0,0,0.0,30.7070235,-86.5965082,2020-03-15 16:23 EDT
Nassau,Florida,1,0,0,0.0,30.6107767,-81.80174,2020-03-15 16:23 EDT
Seminole,Florida,1,0,0,0.0,28.717001399999997,-81.2363226,2020-03-15 16:23 EDT
Alachua,Florida,1,-2,0,0.0,29.793090000000003,-82.49428,2020-03-15 16:23 EDT
Osceola,Florida,1,0,0,0.0,28.068125800000004,-81.1451965,2020-03-15 16:23 EDT
Sarasota,Florida,1,-1,0,0.0,27.338890000000003,-82.53886999999999,2020-03-15 16:23 EDT
Citrus,Florida,1,1,0,0.0,28.850778899999998,-82.46594870000001,2020-03-15 16:23 EDT
St. Johns,Florida,1,0,0,0.0,30.120509999999996,-81.62536,2020-03-15 16:23 EDT
Denver,Colorado,21,6,0,0.0,39.74001,-104.99202,2020-03-15 16:23 EDT
Eagle,Colorado,20,4,0,0.0,39.65565,-106.82788000000001,2020-03-15 16:23 EDT
Arapahoe,Colorado,13,6,0,0.0,39.6497672,-104.33920440000001,2020-03-15 16:23 EDT
Pitkin,Colorado,11,1,0,0.0,39.217125200000005,-106.9167355,2020-03-15 16:23 EDT
Jefferson,Colorado,9,2,0,0.0,39.5864316,-105.25040220000001,2020-03-15 16:23 EDT
Gunnison,Colorado,6,2,0,0.0,38.54526,-106.92692,2020-03-15 16:23 EDT
Adams,Colorado,6,3,0,0.0,39.8737591,-104.3366349,2020-03-15 16:23 EDT
Weld,Colorado,5,3,0,0.0,40.5547727,-104.3924353,2020-03-15 16:23 EDT
Douglas,Colorado,4,0,0,0.0,39.3296664,-104.9295706,2020-03-15 16:23 EDT
El Paso,Colorado,3,1,1,0.3333333,38.8321269,-104.5255141,2020-03-15 16:23 EDT
Summit,Colorado,2,0,0,0.0,39.6341694,-106.1163607,2020-03-15 16:23 EDT
Larimer,Colorado,1,0,0,0.0,40.666452500000005,-105.46093629999999,2020-03-15 16:23 EDT
Pueblo,Colorado,1,0,0,0.0,38.26375,-104.61251999999999,2020-03-15 16:23 EDT
Routt,Colorado,1,0,0,0.0,40.484997899999996,-106.9912189,2020-03-15 16:23 EDT
Mesa,Colorado,1,1,0,0.0,39.16616,-108.13888999999999,2020-03-15 16:23 EDT
Fulton,Georgia,20,12,0,0.0,33.7902407,-84.46710999999999,2020-03-15 16:23 EDT
Cobb,Georgia,19,11,1,0.0526316,33.9414802,-84.57663740000001,2020-03-15 16:23 EDT
DeKalb,Georgia,10,5,0,0.0,33.7715373,-84.22646529999999,2020-03-15 16:23 EDT
Bartow,Georgia,9,5,0,0.0,34.237644,-84.84072940000001,2020-03-15 16:23 EDT
Cherokee,Georgia,6,5,0,0.0,34.24398970000001,-84.4762441,2020-03-15 16:23 EDT
Dougherty,Georgia,6,6,0,0.0,31.5333249,-84.2162944,2020-03-15 16:23 EDT
Fayette,Georgia,5,2,0,0.0,33.413909100000005,-84.4942725,2020-03-15 16:23 EDT
Floyd,Georgia,4,1,0,0.0,34.2632424,-85.2145276,2020-03-15 16:23 EDT
Gwinnett,Georgia,4,2,0,0.0,33.961188799999995,-84.0235873,2020-03-15 16:23 EDT
Lowndes,Georgia,2,1,0,0.0,30.8336283,-83.2676955,2020-03-15 16:23 EDT
Lee,Georgia,2,1,0,0.0,31.7795972,-84.1408802,2020-03-15 16:23 EDT
Gordon,Georgia,2,0,0,0.0,34.5031965,-84.8758788,2020-03-15 16:23 EDT
Coweta,Georgia,2,1,0,0.0,33.3536027,-84.76336690000001,2020-03-15 16:23 EDT
Polk,Georgia,1,0,0,0.0,34.0016881,-85.18810970000001,2020-03-15 16:23 EDT
Charlton,Georgia,1,0,0,0.0,30.7817109,-82.1377648,2020-03-15 16:23 EDT
Henry,Georgia,1,1,0,0.0,33.4530163,-84.1542628,2020-03-15 16:23 EDT
Bergen,New Jersey,29,14,1,0.0344828,40.9594915,-74.074442,2020-03-15 16:23 EDT
Monmouth,New Jersey,12,4,1,0.08333330000000001,40.2600411,-74.2219463,2020-03-15 16:23 EDT
Hudson,New Jersey,11,7,0,0.0,40.740342299999995,-74.07410970000001,2020-03-15 16:23 EDT
Middlesex,New Jersey,11,5,0,0.0,40.57936,-74.50067,2020-03-15 16:23 EDT
Essex,New Jersey,11,8,0,0.0,40.7877926,-74.2476006,2020-03-15 16:23 EDT
Passaic,New Jersey,5,3,0,0.0,40.86034,-74.12374,2020-03-15 16:23 EDT
Union,New Jersey,4,3,0,0.0,40.69635,-74.26957,2020-03-15 16:23 EDT
Burlington,New Jersey,4,1,0,0.0,40.07687,-74.85775,2020-03-15 16:23 EDT
Morris,New Jersey,4,1,0,0.0,40.862019000000004,-74.5442741,2020-03-15 16:23 EDT
Camden,New Jersey,2,0,0,0.0,39.94525,-75.11913,2020-03-15 16:23 EDT
Ocean,New Jersey,2,1,0,0.0,39.90927429999999,-74.2969653,2020-03-15 16:23 EDT
Somerset,New Jersey,1,0,0,0.0,40.49859,-74.52249,2020-03-15 16:23 EDT
Mercer,New Jersey,1,0,0,0.0,40.2833191,-74.70157370000001,2020-03-15 16:23 EDT
Hunterdon,New Jersey,1,1,0,0.0,40.5672532,-74.9121792,2020-03-15 16:23 EDT
Orleans,Louisiana,66,40,3,0.0454545,30.0384318,-89.9005515,2020-03-15 16:23 EDT
Jefferson,Louisiana,12,12,0,0.0,29.9596,-90.17182,2020-03-15 16:23 EDT
St. Tammany,Louisiana,2,0,0,0.0,30.39408,-89.89506999999999,2020-03-15 16:23 EDT
St. Charles,Louisiana,2,2,0,0.0,29.905279800000002,-90.3824403,2020-03-15 16:23 EDT
Caddo,Louisiana,1,0,0,0.0,32.75632,-93.97374,2020-03-15 16:23 EDT
Lafourche,Louisiana,1,1,0,0.0,29.765290000000004,-90.76881,2020-03-15 16:23 EDT
Terrebonne,Louisiana,1,1,0,0.0,29.4300667,-90.8754618,2020-03-15 16:23 EDT
Bossier,Louisiana,1,1,0,0.0,32.6788619,-93.6053107,2020-03-15 16:23 EDT
St. John the Baptist,Louisiana,1,1,0,0.0,30.078665,-90.5454132,2020-03-15 16:23 EDT
Dallas,Texas,14,5,0,0.0,32.778220000000005,-96.79512,2020-03-15 16:23 EDT
Harris,Texas,11,1,0,0.0,29.857628000000002,-95.39311140000001,2020-03-15 16:23 EDT
Fort Bend,Texas,9,0,0,0.0,29.527452500000003,-95.7706508,2020-03-15 16:23 EDT
Collin,Texas,8,2,0,0.0,33.1968,-96.80393000000001,2020-03-15 16:23 EDT
Travis,Texas,5,2,0,0.0,30.3346227,-97.7821898,2020-03-15 16:23 EDT
Tarrant,Texas,4,1,0,0.0,32.8173,-97.07655,2020-03-15 16:23 EDT
Montgomery,Texas,4,1,0,0.0,30.38862,-95.69633,2020-03-15 16:23 EDT
Smith,Texas,4,1,0,0.0,32.375056,-95.2691026,2020-03-15 16:23 EDT
Bexar,Texas,3,2,0,0.0,29.4489207,-98.52000770000001,2020-03-15 16:23 EDT
El Paso,Texas,2,1,0,0.0,31.759159999999998,-106.48749,2020-03-15 16:23 EDT
Brazoria,Texas,2,2,0,0.0,29.049709999999997,-95.562,2020-03-15 16:23 EDT
Gregg,Texas,1,0,0,0.0,32.480624600000006,-94.816991,2020-03-15 16:23 EDT
Lavaca,Texas,1,1,0,0.0,29.3843289,-96.9301097,2020-03-15 16:23 EDT
Bell,Texas,1,0,0,0.0,31.0376588,-97.4780738,2020-03-15 16:23 EDT
Galveston,Texas,1,1,0,0.0,29.29532,-94.80790999999999,2020-03-15 16:23 EDT
Hays,Texas,1,1,0,0.0,30.1227,-97.8722,2020-03-15 16:23 EDT
Cook,Illinois,50,10,0,0.0,41.84014929999999,-87.8168232,2020-03-15 16:23 EDT
Kane,Illinois,3,1,0,0.0,41.9388756,-88.42863929999999,2020-03-15 16:23 EDT
Lake,Illinois,3,1,0,0.0,42.3232765,-88.0035345,2020-03-15 16:23 EDT
McHenry,Illinois,2,0,0,0.0,42.326209999999996,-88.26731,2020-03-15 16:23 EDT
St. Clair,Illinois,2,2,0,0.0,38.469964700000006,-89.9274997,2020-03-15 16:23 EDT
Sangamon,Illinois,2,2,0,0.0,39.75815789999999,-89.65888740000001,2020-03-15 16:23 EDT
Coles,Illinois,1,1,0,0.0,39.520309999999995,-88.47116,2020-03-15 16:23 EDT
DuPage,Illinois,1,1,0,0.0,41.851940500000005,-88.0856113,2020-03-15 16:23 EDT
Woodford,Illinois,1,1,0,0.0,40.84437,-89.02781,2020-03-15 16:23 EDT
Cumberland,Illinois,1,1,0,0.0,39.2733283,-88.2401682,2020-03-15 16:23 EDT
Montgomery,Pennsylvania,24,6,0,0.0,40.210894200000006,-75.36736379999999,2020-03-15 16:23 EDT
Philadelphia,Pennsylvania,8,5,0,0.0,39.952220000000004,-75.16218,2020-03-15 16:23 EDT
Delaware,Pennsylvania,7,1,0,0.0,39.9167251,-75.39898559999999,2020-03-15 16:23 EDT
Monroe,Pennsylvania,6,3,0,0.0,41.0581159,-75.33939790000001,2020-03-15 16:23 EDT
Cumberland,Pennsylvania,5,2,0,0.0,40.1636766,-77.26538070000001,2020-03-15 16:23 EDT
Bucks,Pennsylvania,4,1,0,0.0,40.336940399999996,-75.1067941,2020-03-15 16:23 EDT
Allegheny,Pennsylvania,4,4,0,0.0,40.45082,-80.01615,2020-03-15 16:23 EDT
Chester,Pennsylvania,2,1,0,0.0,39.9732037,-75.7484515,2020-03-15 16:23 EDT
Wayne,Pennsylvania,1,0,0,0.0,41.648788,-75.30324859999999,2020-03-15 16:23 EDT
Northampton,Pennsylvania,1,0,0,0.0,40.6836,-75.49108000000001,2020-03-15 16:23 EDT
Pike,Pennsylvania,1,0,0,0.0,41.332025,-75.0338235,2020-03-15 16:23 EDT
Washington,Pennsylvania,1,0,0,0.0,40.16752,-80.24648,2020-03-15 16:23 EDT
Fairfax,Virginia,10,4,0,0.0,38.84179,-77.30887,2020-03-15 16:23 EDT
Arlington,Virginia,8,3,0,0.0,38.8905,-77.08629,2020-03-15 16:23 EDT
James City,Virginia,8,1,1,0.125,37.3132739,-76.7733526,2020-03-15 16:23 EDT
Loudoun,Virginia,5,2,0,0.0,39.0906991,-77.63564790000001,2020-03-15 16:23 EDT
Virginia Beach City,Virginia,4,2,0,0.0,36.748178700000004,-76.0574891,2020-03-15 16:23 EDT
Prince William,Virginia,3,1,0,0.0,38.7024474,-77.4800235,2020-03-15 16:23 EDT
Alexandria City,Virginia,2,1,0,0.0,38.8183862,-77.0862296,2020-03-15 16:23 EDT
Spotsylvania,Virginia,1,0,0,0.0,38.20174,-77.58855,2020-03-15 16:23 EDT
Hanover,Virginia,1,0,0,0.0,37.768809999999995,-77.37109,2020-03-15 16:23 EDT
Prince Edward,Virginia,1,0,0,0.0,37.2242974,-78.44105649999999,2020-03-15 16:23 EDT
Harrisonburg,Virginia,1,0,0,0.0,38.45163,-78.8697,2020-03-15 16:23 EDT
Chesterfield,Virginia,1,0,0,0.0,37.377559999999995,-77.50816999999999,2020-03-15 16:23 EDT
Davidson,Tennessee,17,4,0,0.0,36.16956079999999,-86.7847568,2020-03-15 16:23 EDT
Williamson,Tennessee,14,5,0,0.0,35.893826700000005,-86.8986396,2020-03-15 16:23 EDT
Shelby,Tennessee,2,0,0,0.0,35.1269,-89.9253,2020-03-15 16:23 EDT
Sullivan,Tennessee,1,0,0,0.0,36.5128018,-82.30449499999999,2020-03-15 16:23 EDT
Knox,Tennessee,1,0,0,0.0,35.9956069,-83.934652,2020-03-15 16:23 EDT
Hamilton,Tennessee,1,0,0,0.0,35.179320399999995,-85.16684140000001,2020-03-15 16:23 EDT
Jefferson,Tennessee,1,0,0,0.0,36.0571754,-83.45179449999999,2020-03-15 16:23 EDT
Rutherford,Tennessee,1,0,0,0.0,35.842743299999995,-86.4167525,2020-03-15 16:23 EDT
Campbell,Tennessee,1,0,0,0.0,36.403456299999995,-84.1493609,2020-03-15 16:23 EDT
Cuyahoga,Ohio,14,8,0,0.0,41.4244148,-81.6585817,2020-03-15 16:23 EDT
Butler,Ohio,6,6,0,0.0,39.438638399999995,-84.5761677,2020-03-15 16:23 EDT
Stark,Ohio,3,1,0,0.0,40.8139096,-81.3656565,2020-03-15 16:23 EDT
Franklin,Ohio,3,2,0,0.0,39.9694713,-83.0093307,2020-03-15 16:23 EDT
Trumbull,Ohio,2,1,0,0.0,41.3170671,-80.7611827,2020-03-15 16:23 EDT
Belmont,Ohio,2,0,0,0.0,40.02955,-81.03891,2020-03-15 16:23 EDT
Summit,Ohio,2,1,0,0.0,41.1259157,-81.53218829999999,2020-03-15 16:23 EDT
Lorain,Ohio,2,2,0,0.0,41.4682,-82.17815,2020-03-15 16:23 EDT
Lucas,Ohio,1,1,0,0.0,41.6198584,-83.6597766,2020-03-15 16:23 EDT
Tuscarawas,Ohio,1,1,0,0.0,40.39758,-81.40727,2020-03-15 16:23 EDT
Washington,Oregon,13,3,0,0.0,45.5600596,-123.098408,2020-03-15 16:23 EDT
Linn,Oregon,9,1,0,0.0,44.4887414,-122.5343983,2020-03-15 16:23 EDT
Deschutes,Oregon,3,0,0,0.0,44.159240000000004,-121.25967,2020-03-15 16:23 EDT
Jackson,Oregon,2,0,0,0.0,42.4321189,-122.72848619999999,2020-03-15 16:23 EDT
Umatilla,Oregon,2,0,0,0.0,45.91768,-119.34203000000001,2020-03-15 16:23 EDT
Marion,Oregon,2,0,0,0.0,44.75045,-122.94051999999999,2020-03-15 16:23 EDT
Klamath,Oregon,1,0,0,0.0,42.6921914,-121.64335179999999,2020-03-15 16:23 EDT
Douglas,Oregon,1,0,0,0.0,43.279771000000004,-123.16648719999999,2020-03-15 16:23 EDT
Multnomah,Oregon,1,0,1,1.0,45.46975,-122.70562,2020-03-15 16:23 EDT
Polk,Oregon,1,0,0,0.0,44.9037345,-123.4127777,2020-03-15 16:23 EDT
Clackamas,Oregon,1,0,0,0.0,45.41211,-122.56908999999999,2020-03-15 16:23 EDT
Hennepin,Minnesota,12,11,0,0.0,45.0057578,-93.4749321,2020-03-15 16:23 EDT
Ramsey,Minnesota,8,5,0,0.0,45.018122399999996,-93.09961679999999,2020-03-15 16:23 EDT
Dakota,Minnesota,3,2,0,0.0,44.6709807,-93.0666777,2020-03-15 16:23 EDT
Stearns,Minnesota,3,2,0,0.0,45.5520968,-94.61375670000001,2020-03-15 16:23 EDT
Anoka,Minnesota,2,1,0,0.0,45.19833,-93.38996999999999,2020-03-15 16:23 EDT
Olmsted,Minnesota,2,1,0,0.0,44.0037994,-92.40181820000001,2020-03-15 16:23 EDT
Carver,Minnesota,1,0,0,0.0,44.76325,-93.62524,2020-03-15 16:23 EDT
Wright,Minnesota,1,0,0,0.0,45.173442,-93.9635579,2020-03-15 16:23 EDT
Renville,Minnesota,1,1,0,0.0,44.78921,-95.21243,2020-03-15 16:23 EDT
Wake,North Carolina,14,5,0,0.0,35.7901085,-78.65039759999999,2020-03-15 16:23 EDT
Mecklenburg,North Carolina,4,3,0,0.0,35.2414779,-80.83080550000001,2020-03-15 16:23 EDT
Forsyth,North Carolina,2,0,0,0.0,36.130537,-80.2563022,2020-03-15 16:23 EDT
Johnston,North Carolina,2,1,0,0.0,35.5176559,-78.3657386,2020-03-15 16:23 EDT
Harnett,North Carolina,2,1,0,0.0,35.34117,-78.78837,2020-03-15 16:23 EDT
Chatham,North Carolina,1,0,0,0.0,35.7026299,-79.2554158,2020-03-15 16:23 EDT
Durham,North Carolina,1,0,0,0.0,35.99542,-78.89644,2020-03-15 16:23 EDT
Cabarrus,North Carolina,1,0,0,0.0,35.2372,-80.5423,2020-03-15 16:23 EDT
Onslow,North Carolina,1,0,0,0.0,34.7334689,-77.4296641,2020-03-15 16:23 EDT
Wayne,North Carolina,1,0,0,0.0,35.3637623,-78.0041603,2020-03-15 16:23 EDT
Brunswick,North Carolina,1,0,0,0.0,34.0705938,-78.2374968,2020-03-15 16:23 EDT
Craven,North Carolina,1,1,0,0.0,35.11728660000001,-77.0824703,2020-03-15 16:23 EDT
Watauga,North Carolina,1,1,0,0.0,36.2310136,-81.6964558,2020-03-15 16:23 EDT
Oakland,Michigan,9,3,0,0.0,42.74214,-83.16174000000001,2020-03-15 16:23 EDT
Wayne,Michigan,8,2,0,0.0,42.28515,-83.3836,2020-03-15 16:23 EDT
Washtenaw,Michigan,4,1,0,0.0,42.2532294,-83.83877629999999,2020-03-15 16:23 EDT
Kent,Michigan,3,0,0,0.0,43.032162,-85.54929820000001,2020-03-15 16:23 EDT
Macomb,Michigan,2,1,0,0.0,42.69565,-82.92171,2020-03-15 16:23 EDT
St. Clair,Michigan,1,0,0,0.0,42.83189,-82.50220999999999,2020-03-15 16:23 EDT
Ingham,Michigan,1,0,0,0.0,42.5970924,-84.37353420000001,2020-03-15 16:23 EDT
Montcalm,Michigan,1,0,0,0.0,43.3109547,-85.1525018,2020-03-15 16:23 EDT
Bay,Michigan,1,0,0,0.0,43.7073289,-83.99203709999999,2020-03-15 16:23 EDT
Charlevoix,Michigan,1,0,0,0.0,45.31653,-85.26071999999999,2020-03-15 16:23 EDT
Monroe,Michigan,1,1,0,0.0,41.916059999999995,-83.3979,2020-03-15 16:23 EDT
Fond du Lac,Wisconsin,11,5,0,0.0,43.77302,-88.44709,2020-03-15 16:23 EDT
Dane,Wisconsin,6,1,0,0.0,43.2509,-89.51829000000001,2020-03-15 16:23 EDT
Milwaukee,Wisconsin,6,4,0,0.0,43.042,-87.90687,2020-03-15 16:23 EDT
Waukesha,Wisconsin,3,2,0,0.0,43.01458,-88.23548000000001,2020-03-15 16:23 EDT
Sheboygan,Wisconsin,3,0,0,0.0,43.74978,-87.71343,2020-03-15 16:23 EDT
Pierce,Wisconsin,1,0,0,0.0,44.72273320000001,-92.42192320000001,2020-03-15 16:23 EDT
Racine,Wisconsin,1,0,0,0.0,42.725640000000006,-87.78955,2020-03-15 16:23 EDT
Winnebago,Wisconsin,1,1,0,0.0,44.07516,-88.52521999999999,2020-03-15 16:23 EDT
Montgomery,Maryland,12,6,0,0.0,39.1363682,-77.2040317,2020-03-15 16:23 EDT
Prince George's,Maryland,9,2,0,0.0,38.828386200000004,-76.8458707,2020-03-15 16:23 EDT
Baltimore,Maryland,3,1,0,0.0,39.29058,-76.60925999999999,2020-03-15 16:23 EDT
Harford,Maryland,2,1,0,0.0,39.5544404,-76.31583959999999,2020-03-15 16:23 EDT
Anne Arundel,Maryland,2,1,0,0.0,39.008897,-76.60328630000001,2020-03-15 16:23 EDT
Charles,Maryland,1,0,0,0.0,38.4741042,-77.0128671,2020-03-15 16:23 EDT
Carroll,Maryland,1,0,0,0.0,39.5629588,-77.0224657,2020-03-15 16:23 EDT
Baltimore City,Maryland,1,1,0,0.0,39.301941299999996,-76.61111170000001,2020-03-15 16:23 EDT
Salt Lake,Utah,14,13,0,0.0,40.76031,-111.88821999999999,2020-03-15 16:23 EDT
Non-Utah resident,Utah,7,7,0,0.0,39.323725200000005,-111.67824840000002,2020-03-15 16:23 EDT
Davis,Utah,3,2,0,0.0,40.9997362,-111.9800051,2020-03-15 16:23 EDT
Summit,Utah,2,-2,0,0.0,40.8680986,-110.95584640000001,2020-03-15 16:23 EDT
Weber-Morgan,Utah,1,1,0,0.0,41.2245943,-111.9703114,2020-03-15 16:23 EDT
Clark,Nevada,16,0,0,0.0,36.217099700000006,-115.0246913,2020-03-15 16:23 EDT
Washoe,Nevada,7,4,0,0.0,40.6869602,-119.66599099999999,2020-03-15 16:23 EDT
